Timestamp,Open,High,Low,Close,Volume_(BTC),Volume_(Currency),Weighted_Price,Date
1616456400,54528.32,54639.99,54528.32,54639.99,1.03722841,56607.64899900001,54575.875914,2021-03-22 23:40:00
1616456460,54601.12,54667.62,54570.21,54667.62,1.36557836,74597.686583,54627.173926999996,2021-03-22 23:41:00
1616456520,54648.34,54661.44,54558.11,54558.11,0.95078552,51922.088159,54609.674912,2021-03-22 23:42:00
1616456580,54559.71,54575.8,54477.34,54492.68,1.37058185,74717.028097,54514.823829999994,2021-03-22 23:43:00
1616456640,54466.09,54586.23,54459.96,54545.54,3.07763319,167810.89677,54525.957583,2021-03-22 23:44:00
1616456700,54534.23,54565.09,54464.15,54546.54,2.52838513,137878.36987,54532.186664,2021-03-22 23:45:00
1616456760,54519.54,54631.52,54519.54,54611.55,1.5347239,83787.964287,54594.812974,2021-03-22 23:46:00
1616456820,54611.44,54616.33,54601.44,54603.78,0.43451713,23726.485298,54604.257599000004,2021-03-22 23:47:00
1616456880,54640.67,54663.49,54640.67,54663.49,0.43320398,23676.457015,54654.292453999995,2021-03-22 23:48:00
1616456940,54663.48,54663.49,54595.08,54595.08,2.38297905,130194.7254,54635.279065999996,2021-03-22 23:49:00
1616457000,54602.84,54623.1,54554.0,54566.39,4.80176659,262197.07237,54604.29353600001,2021-03-22 23:50:00
1616457060,54546.74,54546.74,54390.0,54418.74,5.25699042,286287.53797,54458.447722000004,2021-03-22 23:51:00
1616457120,54418.74,54503.76,54346.0,54407.62,6.20468149,337755.01606999995,54435.51238099999,2021-03-22 23:52:00
1616457180,54419.57,54419.57,54221.89,54286.34,3.79501462,205898.39898,54254.96858200001,2021-03-22 23:53:00
1616457240,54290.01,54331.12,54281.97,54296.34,1.26858158,68886.671481,54302.121809000004,2021-03-22 23:54:00
1616457300,54280.0,54385.33,54280.0,54366.35,0.9836742,53477.20124700001,54364.749271,2021-03-22 23:55:00
1616457360,54321.48,54329.56,54249.23,54257.82,1.08415454,58850.975030999994,54282.828563999996,2021-03-22 23:56:00
1616457420,54243.56,54243.56,54150.0,54152.34,3.33907481,180919.86212,54182.632139999994,2021-03-22 23:57:00
1616457480,54170.98,54200.35,54127.51,54200.05,4.75624379,257601.21719,54160.64200299999,2021-03-22 23:58:00
1616457540,54216.11,54242.49,54070.92,54070.92,3.31568955,179522.07861,54143.21090700001,2021-03-22 23:59:00
1616457600,54117.71,54262.78,54074.56,54262.78,3.44327084,186510.68924,54166.720512,2021-03-23 00:00:00
1616457660,54249.05,54249.06,54128.39,54128.39,0.85515579,46341.576608999996,54190.800262,2021-03-23 00:01:00
1616457720,54128.39,54128.39,53950.0,53979.84,9.32066862,503685.03375,54039.581739,2021-03-23 00:02:00
1616457780,53967.67,53967.67,53824.38,53833.81,5.43251018,292573.89076,53856.114589,2021-03-23 00:03:00
1616457840,53827.4,54074.32,53827.4,54058.76,4.85254943,261878.16375,53967.129553,2021-03-23 00:04:00
1616457900,54079.0,54317.21,54062.35,54304.02,5.63728636,305410.21205,54176.81355,2021-03-23 00:05:00
1616457960,54304.02,54427.36,54272.62,54299.29,4.26951332,232045.44873000003,54349.390981,2021-03-23 00:06:00
1616458020,54324.27,54420.21,54324.27,54360.79,1.69660916,92199.356051,54343.30912799999,2021-03-23 00:07:00
1616458080,54335.04,54437.33,54335.04,54420.56,0.72998039,39713.072777999994,54402.930986,2021-03-23 00:08:00
1616458140,54421.55,54488.15,54417.28,54488.15,1.52357647,82933.672145,54433.547497,2021-03-23 00:09:00
1616458200,54453.24,54521.88,54429.39,54481.59,3.06128561,166763.17402,54474.88253600001,2021-03-23 00:10:00
1616458260,54481.59,54576.0,54481.59,54576.0,0.94657699,51619.364852,54532.663901,2021-03-23 00:11:00
1616458320,54567.73,54616.34,54486.04,54520.91,2.22153322,121107.10219,54515.098444,2021-03-23 00:12:00
1616458380,54481.77,54670.22,54474.95,54670.22,1.19454606,65207.555758,54587.72829400001,2021-03-23 00:13:00
1616458440,54668.8,54674.36,54591.14,54615.24,2.12815482,116229.96268,54615.369891999995,2021-03-23 00:14:00
1616458500,54637.14,54750.33,54609.17,54750.32,1.19014118,65110.014105999995,54707.80710700001,2021-03-23 00:15:00
1616458560,54719.99,54719.99,54658.8,54709.67,0.98635065,53926.717532,54672.968008,2021-03-23 00:16:00
1616458620,54700.02,54788.29,54649.52,54649.52,5.70751772,312360.50046999997,54727.907261,2021-03-23 00:17:00
1616458680,54590.35,54681.84,54490.0,54557.04,3.67522639,200643.45186,54593.49454,2021-03-23 00:18:00
1616458740,54546.29,54688.53,54546.29,54668.75,3.6304885000000002,198401.51557000002,54648.710653999995,2021-03-23 00:19:00
1616458800,54672.6,54672.6,54627.21,54640.78,0.25862801,14133.939172,54649.684589,2021-03-23 00:20:00
1616458860,54605.09,54627.6,54572.34,54605.08,0.76001344,41496.570236,54599.784755999994,2021-03-23 00:21:00
1616458920,54613.45,54672.66,54613.45,54642.7,3.42141111,186907.79863,54628.862951999996,2021-03-23 00:22:00
1616458980,54643.63,54643.63,54587.78,54587.78,0.79539735,43433.727684,54606.326868,2021-03-23 00:23:00
1616459040,54590.83,54590.83,54486.19,54499.94,1.95025661,106316.45725,54514.086352,2021-03-23 00:24:00
1616459100,54488.53,54488.53,54429.61,54456.53,1.33110688,72490.146176,54458.546690999996,2021-03-23 00:25:00
1616459160,54401.0,54448.74,54346.81,54371.76,2.79536181,152027.08885,54385.478224,2021-03-23 00:26:00
1616459220,54380.95,54474.03,54380.95,54406.45,0.52946941,28810.082931999998,54413.120736000004,2021-03-23 00:27:00
1616459280,54418.37,54422.66,54363.87,54422.66,0.36283571,19743.269381000002,54413.798963,2021-03-23 00:28:00
1616459340,54454.7,54611.27,54454.7,54611.27,2.78671586,152064.54544000002,54567.65349500001,2021-03-23 00:29:00
1616459400,54606.1,54606.1,54525.28,54575.12,2.43993005,133171.98008,54580.245066999996,2021-03-23 00:30:00
1616459460,54561.32,54590.25,54541.96,54581.85,1.63868862,89427.752702,54572.755074,2021-03-23 00:31:00
1616459520,54579.73,54579.73,54488.96,54540.77,0.8704983000000001,47458.43932200001,54518.704198,2021-03-23 00:32:00
1616459580,54552.25,54737.13,54546.04,54737.13,0.82460084,45058.910300999996,54643.299054999996,2021-03-23 00:33:00
1616459640,54682.59,54687.29,54549.41,54575.65,2.85299097,155892.64463,54641.82896900001,2021-03-23 00:34:00
1616459700,54536.91,54550.29,54460.03,54523.61,1.78407933,97274.056213,54523.39174500001,2021-03-23 00:35:00
1616459760,54578.91,54591.68,54577.85,54591.68,0.33287733,18169.946002,54584.510162,2021-03-23 00:36:00
1616459820,54586.89,54640.62,54586.86,54594.59,11.11036197,606879.47771,54622.835813,2021-03-23 00:37:00
1616459880,54615.01,54660.22,54597.9,54660.22,0.49026709999999996,26787.71770500001,54639.027797,2021-03-23 00:38:00
1616459940,54660.22,54668.74,54563.9,54564.51,1.43737997,78487.450198,54604.524785,2021-03-23 00:39:00
1616460000,54564.51,54568.37,54500.0,54541.44,1.05035806,57268.400137,54522.74069,2021-03-23 00:40:00
1616460060,54562.94,54619.01,54506.1,54592.94,1.55718901,84979.535498,54572.396127,2021-03-23 00:41:00
1616460120,54595.47,54620.26,54574.68,54580.49,1.19164543,65064.329484,54600.410362,2021-03-23 00:42:00
1616460180,54578.05,54583.24,54532.54,54553.8,2.37882671,129791.39495999999,54561.097037,2021-03-23 00:43:00
1616460240,54553.86,54603.2,54499.05,54603.2,1.0928938999999998,59595.150626,54529.676326,2021-03-23 00:44:00
1616460300,54617.15,54711.52,54608.28,54664.46,3.1238481,170754.24935,54661.50846000001,2021-03-23 00:45:00
1616460360,54682.38,54711.52,54672.73,54681.91,1.32038629,72212.92376599999,54690.755511,2021-03-23 00:46:00
1616460420,54668.79,54702.52,54620.2,54696.32,2.72855996,149157.48325999998,54665.275989,2021-03-23 00:47:00
1616460480,54696.34,54745.31,54691.31,54745.31,1.49948092,82030.205705,54705.734906,2021-03-23 00:48:00
1616460540,54743.82,54780.0,54666.46,54666.46,3.50663889,191808.17842,54698.583013999996,2021-03-23 00:49:00
1616460600,54685.02,54721.61,54680.99,54686.6,2.80539265,153428.64476,54690.613366,2021-03-23 00:50:00
1616460660,54685.06,54718.92,54607.75,54610.16,1.60040522,87489.34169500001,54666.99346000001,2021-03-23 00:51:00
1616460720,54622.42,54665.6,54578.66,54598.3,13.36950475,730549.9910800002,54643.01069800001,2021-03-23 00:52:00
1616460780,54587.62,54631.13,54578.04,54616.55,0.89797508,49034.549619,54605.690861,2021-03-23 00:53:00
1616460840,54626.36,54683.4,54521.06,54634.49,30.04616662,1640815.7028,54609.818402,2021-03-23 00:54:00
1616460900,54595.19,54621.37,54531.47,54571.42,1.04837624,57196.849389999996,54557.55978400001,2021-03-23 00:55:00
1616460960,54555.7,54589.19,54500.0,54568.96,4.46491141,243464.93411,54528.502753,2021-03-23 00:56:00
1616461020,54575.23,54657.02,54575.23,54618.55,2.00064295,109248.6261,54606.75834,2021-03-23 00:57:00
1616461080,54601.99,54614.72,54552.49,54552.49,1.30972795,71490.63723400001,54584.341148,2021-03-23 00:58:00
1616461140,54579.87,54724.37,54567.77,54724.37,1.75987363,96131.142326,54623.889288,2021-03-23 00:59:00
1616461200,54716.03,54724.05,54654.0,54691.38,1.12602307,61577.17189299999,54685.533124,2021-03-23 01:00:00
1616461260,54644.5,54644.5,54565.52,54569.9,1.61283181,88036.018339,54584.748263,2021-03-23 01:01:00
1616461320,54561.09,54619.47,54561.09,54619.47,2.27392279,124156.52015,54600.147680999995,2021-03-23 01:02:00
1616461380,54616.91,54676.16,54591.2,54658.59,2.02021196,110349.1212,54622.546238999996,2021-03-23 01:03:00
1616461440,54672.48,54691.39,54617.78,54630.42,1.35612334,74147.736576,54676.24838300001,2021-03-23 01:04:00
1616461500,54635.43,54655.02,54613.56,54613.56,0.56850821,31059.061407999998,54632.564422,2021-03-23 01:05:00
1616461560,54620.12,54652.23,54546.52,54569.62,2.22158339,121245.40522999999,54576.12159800001,2021-03-23 01:06:00
1616461620,54575.87,54670.15,54540.26,54654.86,7.02114904,383268.86647,54587.76965,2021-03-23 01:07:00
1616461680,54629.82,54752.02,54629.82,54734.35,4.37799746,239569.44186,54721.23820299999,2021-03-23 01:08:00
1616461740,54727.96,54770.01,54715.18,54770.01,1.2310854,67398.599336,54747.298063999995,2021-03-23 01:09:00
1616461800,54740.19,54740.19,54647.13,54672.66,1.46886617,80310.062412,54674.86695,2021-03-23 01:10:00
1616461860,54667.44,54732.07,54667.44,54727.31,10.82862957,592405.79915,54707.365814,2021-03-23 01:11:00
1616461920,54703.28,54724.99,54639.93,54641.83,3.67035542,200726.64716,54688.61300499999,2021-03-23 01:12:00
1616461980,54639.14,54726.25,54639.14,54716.28,0.81713961,44680.494802999994,54679.144489,2021-03-23 01:13:00
1616462040,54714.0,54714.0,54667.39,54680.38,1.57463581,86119.379511,54691.617556,2021-03-23 01:14:00
1616462100,54683.63,54742.22,54683.63,54687.44,3.79082117,207379.4662,54705.684309000004,2021-03-23 01:15:00
1616462160,54712.56,54722.57,54681.95,54681.95,1.03041913,56379.37295700001,54714.990547,2021-03-23 01:16:00
1616462220,54706.85,54801.0,54680.68,54801.0,1.31701889,72065.860366,54718.926899,2021-03-23 01:17:00
1616462280,54818.27,54870.0,54806.18,54841.54,3.99937292,219352.08096,54846.61854500001,2021-03-23 01:18:00
1616462340,54838.41,54838.41,54761.03,54771.11,2.87316734,157436.59855,54795.48523200001,2021-03-23 01:19:00
1616462400,54714.96,54716.79,54630.59,54641.47,4.33068391,236743.01239000002,54666.426206,2021-03-23 01:20:00
1616462460,54651.37,54739.42,54640.7,54712.87,0.56208577,30735.669639999996,54681.45838300001,2021-03-23 01:21:00
1616462520,54738.83,54780.59,54716.51,54772.67,6.17718749,338168.06941,54744.66655900001,2021-03-23 01:22:00
1616462580,54775.02,54867.56,54775.02,54863.52,0.81006012,44403.18775,54814.681841,2021-03-23 01:23:00
1616462640,54862.53,54900.0,54796.46,54796.46,4.95117286,271553.84361,54846.36697,2021-03-23 01:24:00
1616462700,54791.11,54839.49,54778.16,54838.25,1.96381941,107604.00507999999,54793.228202,2021-03-23 01:25:00
1616462760,54811.05,54865.71,54811.05,54865.71,0.11389978,6247.107160000001,54847.403217,2021-03-23 01:26:00
1616462820,54872.28,54895.54,54793.39,54795.0,1.31029491,71866.16134400001,54847.317803,2021-03-23 01:27:00
1616462880,54795.0,54846.99,54795.0,54846.99,0.59953154,32876.76515,54837.423815999995,2021-03-23 01:28:00
1616462940,54839.6,54869.48,54838.0,54863.33,0.38993669,21389.34295,54853.373635,2021-03-23 01:29:00
1616463000,54890.26,54946.81,54871.03,54943.8,2.35053,129070.4153,54911.196749,2021-03-23 01:30:00
1616463060,54904.24,54961.27,54851.11,54935.13,2.57755049,141508.93149000002,54900.54687100001,2021-03-23 01:31:00
1616463120,54922.69,54934.81,54899.27,54902.24,2.00456063,110098.01809000001,54923.76556,2021-03-23 01:32:00
1616463180,54910.39,54929.21,54890.17,54929.21,0.49301801,27075.848357,54918.578647,2021-03-23 01:33:00
1616463240,54943.95,54952.25,54893.79,54893.79,1.12629193,61860.875726,54924.37091799999,2021-03-23 01:34:00
1616463300,54922.97,54922.97,54860.0,54860.0,1.7232763999999998,94582.149599,54885.072179999996,2021-03-23 01:35:00
1616463360,54873.44,54903.19,54850.0,54867.39,0.95706124,52521.619949,54878.013813,2021-03-23 01:36:00
1616463420,54858.92,54913.0,54816.52,54842.41,10.08055872,553216.1344699999,54879.51112999999,2021-03-23 01:37:00
1616463480,54862.97,54906.72,54822.15,54906.47,1.30116422,71398.937059,54873.117445,2021-03-23 01:38:00
1616463540,54879.1,54926.24,54850.77,54868.77,3.68487292,202190.70029,54870.467634,2021-03-23 01:39:00
1616463600,54856.61,54961.46,54813.37,54941.25,8.1747413,448411.61308000004,54853.309312,2021-03-23 01:40:00
1616463660,54903.49,54936.84,54890.96,54913.79,0.65237565,35817.845192,54903.71259500001,2021-03-23 01:41:00
1616463720,54937.4,55216.9,54937.4,55191.53,7.99934784,440693.61137,55091.192456,2021-03-23 01:42:00
1616463780,55166.98,55200.37,55105.6,55145.63,5.88080527,324213.13803000003,55130.738588,2021-03-23 01:43:00
1616463840,55157.78,55200.0,55118.76,55200.0,2.3662798,130591.41660999999,55188.49318200001,2021-03-23 01:44:00
1616463900,55194.83,55253.65,55116.6,55226.26,13.31771482,734973.3731600002,55187.649164999995,2021-03-23 01:45:00
1616463960,55222.34,55338.98,55220.45,55338.98,2.39406932,132300.21610999998,55261.648025,2021-03-23 01:46:00
1616464020,55257.24,55267.03,55232.73,55267.03,1.44829125,80017.060372,55249.28799500001,2021-03-23 01:47:00
1616464080,55277.9,55350.0,55256.75,55335.41,1.95502227,108112.39272,55299.826695,2021-03-23 01:48:00
1616464140,55326.93,55326.93,55254.54,55296.04,1.71319999,94742.449417,55301.453403,2021-03-23 01:49:00
1616464200,55291.71,55338.11,55273.25,55287.18,3.95756064,218866.92699,55303.49296,2021-03-23 01:50:00
1616464260,55290.68,55290.68,55209.72,55250.26,0.66302126,36634.860278,55254.427704999995,2021-03-23 01:51:00
1616464320,55242.21,55289.1,55229.47,55248.91,11.97589305,661916.9781399999,55270.78234400001,2021-03-23 01:52:00
1616464380,55245.61,55248.75,55192.37,55205.93,0.89456978,49393.189735,55214.46268300001,2021-03-23 01:53:00
1616464440,55214.04,55265.89,55157.84,55168.7,1.88246788,103917.64073,55202.875884,2021-03-23 01:54:00
1616464500,55139.26,55172.16,55087.01,55166.06,0.84687042,46703.681056,55148.556323000004,2021-03-23 01:55:00
1616464560,55172.16,55238.84,55172.16,55227.51,1.30028206,71776.954254,55201.064801,2021-03-23 01:56:00
1616464620,55221.47,55221.47,55162.86,55176.91,0.70954852,39147.400101,55172.266586,2021-03-23 01:57:00
1616464680,55211.66,55211.66,55187.51,55199.7,0.08907741,4916.6783125,55195.568803999995,2021-03-23 01:58:00
1616464740,55173.38,55187.48,55143.35,55143.35,1.52820025,84283.944361,55152.421524,2021-03-23 01:59:00
1616464800,55172.83,55196.69,55102.16,55141.89,0.75228409,41492.75515,55155.699425,2021-03-23 02:00:00
1616464860,55130.41,55169.93,55115.51,55134.84,0.22678241,12504.388798,55138.265787000004,2021-03-23 02:01:00
1616464920,55142.42,55148.21,55069.7,55079.29,2.80748804,154730.89645,55113.644027999995,2021-03-23 02:02:00
1616464980,55089.02,55089.02,55020.43,55041.64,1.94682186,107161.69052999999,55044.425345,2021-03-23 02:03:00
1616465040,55047.35,55083.8,55047.35,55067.4,1.54199376,84916.28652200001,55069.15055399999,2021-03-23 02:04:00
1616465100,55061.72,55113.81,55030.0,55030.0,4.32277236,238131.21536,55087.614042999994,2021-03-23 02:05:00
1616465160,55000.0,55044.88,54940.0,54960.65,2.42536775,133375.49985999998,54991.86664,2021-03-23 02:06:00
1616465220,54962.36,55079.9,54962.36,55047.35,9.08052387,500004.48848999996,55063.396743,2021-03-23 02:07:00
1616465280,55048.59,55048.59,54996.46,54996.46,0.19748903,10864.346625,55012.405624,2021-03-23 02:08:00
1616465340,54983.24,54983.24,54947.32,54954.23,2.86556109,157481.24223,54956.51193200001,2021-03-23 02:09:00
1616465400,54924.21,55000.0,54919.08,55000.0,2.30143841,126546.76628,54985.94519500001,2021-03-23 02:10:00
1616465460,54991.07,55003.0,54978.29,55003.0,1.78132526,97963.044708,54994.473445,2021-03-23 02:11:00
1616465520,55005.75,55011.56,55000.52,55000.52,0.13832,7608.8703226000025,55009.183939999995,2021-03-23 02:12:00
1616465580,54992.86,54992.86,54953.37,54957.38,0.20433959999999998,11232.669576,54970.595892,2021-03-23 02:13:00
1616465640,54939.46,55009.05,54939.46,55005.43,0.26225488,14420.278363,54985.738925,2021-03-23 02:14:00
1616465700,55005.43,55010.78,54947.74,54960.4,0.41824501,22989.709692,54967.08661699999,2021-03-23 02:15:00
1616465760,54935.67,54935.67,54858.92,54896.76,2.63017025,144350.03943,54882.393803,2021-03-23 02:16:00
1616465820,54897.45,54897.45,54862.98,54862.98,0.70934657,38929.301942,54880.510582,2021-03-23 02:17:00
1616465880,54853.82,54877.53,54843.95,54876.68,7.39244,405434.64273,54844.495555999994,2021-03-23 02:18:00
1616465940,54859.95,54859.95,54823.17,54823.17,1.24377092,68198.959065,54832.411635000004,2021-03-23 02:19:00
1616466000,54823.17,54932.49,54823.17,54932.49,1.11924293,61452.404803,54905.332127999995,2021-03-23 02:20:00
1616466060,54969.61,55013.51,54897.5,54926.76,4.29705627,236274.25966999997,54985.144438,2021-03-23 02:21:00
1616466120,54911.18,54955.47,54910.62,54921.16,1.502206,82524.9945,54935.870646,2021-03-23 02:22:00
1616466180,55004.68,55004.68,54919.44,54919.44,0.23094173,12687.91064,54939.878731,2021-03-23 02:23:00
1616466240,54915.78,54950.13,54915.78,54941.51,0.47314038,25994.390146,54940.121884,2021-03-23 02:24:00
1616466300,54952.85,54999.43,54952.85,54972.11,0.64680336,35552.001545,54965.70324700001,2021-03-23 02:25:00
1616466360,54991.06,54999.92,54961.84,54981.17,0.37184414,20444.314303,54980.86995,2021-03-23 02:26:00
1616466420,54994.08,54994.08,54935.44,54952.06,0.59090563,32478.428373000002,54963.816088,2021-03-23 02:27:00
1616466480,54952.25,54952.25,54886.88,54925.63,0.81941986,44997.993841,54914.453552,2021-03-23 02:28:00
1616466540,54926.31,54926.31,54866.81,54869.41,0.28072364,15413.538180000001,54906.448848,2021-03-23 02:29:00
1616466600,54855.3,54903.79,54829.36,54903.79,1.14377896,62741.057439,54854.180425,2021-03-23 02:30:00
1616466660,54917.66,54967.29,54898.57,54951.69,1.39804242,76769.123747,54911.870089,2021-03-23 02:31:00
1616466720,54931.52,54962.49,54921.5,54931.75,0.16332711,8971.647295,54930.545792,2021-03-23 02:32:00
1616466780,54908.3,54982.46,54907.18,54982.46,0.16685999999999998,9165.4816185,54929.171872000006,2021-03-23 02:33:00
1616466840,54959.19,54980.58,54956.24,54980.58,0.28184311,15492.724058000002,54969.319838999996,2021-03-23 02:34:00
1616466900,54980.58,55037.28,54980.58,55021.1,2.24162577,123282.64920999999,54996.980701,2021-03-23 02:35:00
1616466960,55019.78,55069.11,55019.78,55063.36,0.18293767,10068.395517,55037.300504,2021-03-23 02:36:00
1616467020,55074.66,55109.29,55027.22,55109.29,6.38103637,351432.31798,55074.48909600001,2021-03-23 02:37:00
1616467080,55082.15,55114.31,55028.71,55028.71,0.76994603,42412.360172,55084.848183,2021-03-23 02:38:00
1616467140,54995.69,55003.59,54967.1,54989.5,0.85013225,46758.336045,55001.249564,2021-03-23 02:39:00
1616467200,54957.25,54957.25,54875.63,54875.63,0.59579576,32705.593307,54893.967871,2021-03-23 02:40:00
1616467260,54899.9,55019.72,54899.9,54983.56,2.84433752,156327.94577,54961.109458000006,2021-03-23 02:41:00
1616467320,54959.62,55019.39,54908.74,54951.92,2.78983259,153303.71514000001,54950.865399,2021-03-23 02:42:00
1616467380,54896.31,54996.03,54896.31,54959.97,1.58797578,87228.083642,54930.36149600001,2021-03-23 02:43:00
1616467440,54962.81,54985.01,54949.26,54976.81,0.81587789,44848.822509,54970.018257,2021-03-23 02:44:00
1616467500,54951.57,55001.82,54923.77,54959.33,0.21859748,12013.654376,54957.88138099999,2021-03-23 02:45:00
1616467560,55008.58,55032.09,54989.94,55032.09,0.17690465,9734.1587126,55024.888903,2021-03-23 02:46:00
1616467620,55032.09,55100.63,55023.46,55100.63,0.96720967,53230.430975,55035.04837200001,2021-03-23 02:47:00
1616467680,55102.83,55136.58,54987.49,54993.99,8.58576622,472668.96043999994,55052.624114,2021-03-23 02:48:00
1616467740,55011.56,55013.28,54870.47,54889.52,1.79273428,98490.87013200001,54938.911601,2021-03-23 02:49:00
1616467800,54908.94,54922.86,54852.86,54852.86,0.50897139,27926.157091,54867.832729999995,2021-03-23 02:50:00
1616467860,54852.86,54897.02,54852.86,54869.93,0.06875378,3772.941448800001,54876.131155999996,2021-03-23 02:51:00
1616467920,54847.12,54853.66,54640.0,54647.39,7.11200322,389348.60105,54745.279074,2021-03-23 02:52:00
1616467980,54647.39,54687.85,54629.53,54657.32,4.04968642,221368.78011999998,54663.19046900001,2021-03-23 02:53:00
1616468040,54702.76,54748.92,54702.76,54740.52,0.76508486,41858.891699,54711.436452999995,2021-03-23 02:54:00
1616468100,54706.35,54706.35,54556.61,54646.81,3.40990005,186210.62321,54608.821513999996,2021-03-23 02:55:00
1616468160,54584.47,54666.37,54579.19,54655.55,3.15305993,172257.74748,54631.929397,2021-03-23 02:56:00
1616468220,54645.95,54673.19,54569.89,54617.13,2.41303,131815.27405,54626.454725999996,2021-03-23 02:57:00
1616468280,54540.0,54540.0,54463.12,54504.8,2.02357374,110275.04645,54495.195440999996,2021-03-23 02:58:00
1616468340,54564.88,54573.17,54530.05,54562.22,0.09726121,5304.1996281,54535.612174,2021-03-23 02:59:00
1616468400,54586.04,54623.04,54571.28,54623.04,0.20077885,10963.807052,54606.384349,2021-03-23 03:00:00
1616468460,54598.35,54610.76,54568.31,54601.52,0.12872469,7027.769446699999,54595.349553,2021-03-23 03:01:00
1616468520,54597.18,54644.99,54597.18,54626.55,0.47769454,26092.28860800001,54621.28289700001,2021-03-23 03:02:00
1616468580,54640.65,54708.84,54640.65,54676.98,1.16107335,63485.02538099999,54677.876622,2021-03-23 03:03:00
1616468640,54676.35,54703.32,54656.83,54687.84,0.63395441,34661.449307999996,54674.987289,2021-03-23 03:04:00
1616468700,54684.3,54684.8,54550.0,54550.0,2.50803956,136915.07972,54590.478519000004,2021-03-23 03:05:00
1616468760,54575.52,54651.79,54575.52,54651.79,1.36233739,74388.572164,54603.633953,2021-03-23 03:06:00
1616468820,54645.15,54665.09,54514.32,54542.08,6.94899965,379504.24053,54612.787401,2021-03-23 03:07:00
1616468880,54532.57,54532.57,54475.15,54525.05,2.16872028,118223.60309,54513.071223,2021-03-23 03:08:00
1616468940,54535.38,54535.97,54433.65,54435.92,3.66280669,199397.03432,54438.317714,2021-03-23 03:09:00
1616469000,54421.04,54466.72,54400.0,54466.72,3.66467037,199466.68052,54429.63769700001,2021-03-23 03:10:00
1616469060,54491.92,54543.52,54490.0,54543.52,2.15269276,117337.84444000002,54507.473904,2021-03-23 03:11:00
1616469120,54543.52,54566.45,54501.41,54518.06,1.75469676,95710.53205499999,54545.34039,2021-03-23 03:12:00
1616469180,54489.09,54592.12,54489.09,54586.89,0.5279550000000001,28770.043583,54493.363227,2021-03-23 03:13:00
1616469240,54592.12,54592.12,54548.99,54548.99,0.21822896,11910.852526,54579.614576,2021-03-23 03:14:00
1616469300,54543.85,54581.36,54510.95,54581.36,8.10066595,441987.13388999994,54561.826967999994,2021-03-23 03:15:00
1616469360,54581.36,54643.51,54581.36,54629.37,9.08823726,496312.49811000004,54610.424872,2021-03-23 03:16:00
1616469420,54629.37,54682.42,54629.37,54637.42,2.6946956,147232.59069,54637.930415999996,2021-03-23 03:17:00
1616469480,54613.59,54644.56,54602.31,54634.01,8.73769363,477288.885,54624.126825,2021-03-23 03:18:00
1616469540,54641.26,54669.15,54641.26,54669.15,0.27914071,15255.993531,54653.416661,2021-03-23 03:19:00
1616469600,54701.88,54708.11,54667.64,54708.11,0.15817721,8650.538314899999,54688.904393,2021-03-23 03:20:00
1616469660,54685.72,54699.77,54588.91,54588.91,1.9073949000000001,104247.92807000001,54654.611935,2021-03-23 03:21:00
1616469720,54588.91,54607.97,54550.27,54550.27,2.33830594,127658.70895999999,54594.52793300001,2021-03-23 03:22:00
1616469780,54603.14,54649.68,54603.14,54620.91,0.04439,2424.817129,54625.301397,2021-03-23 03:23:00
1616469840,54620.9,54659.37,54576.96,54576.96,0.31091453,16984.296146,54626.89745,2021-03-23 03:24:00
1616469900,54588.55,54629.35,54588.55,54625.79,1.46769818,80170.205008,54623.086749,2021-03-23 03:25:00
1616469960,54630.34,54630.34,54548.59,54566.91,0.2613857,14269.865219,54593.136577,2021-03-23 03:26:00
1616470020,54565.51,54577.65,54542.41,54542.41,0.24747343,13500.930241,54555.069775,2021-03-23 03:27:00
1616470080,54564.14,54614.55,54546.55,54614.55,0.40538172,22124.064057,54575.879883,2021-03-23 03:28:00
1616470140,54615.79,54636.4,54615.79,54629.67,0.19,10378.28937,54622.57563200001,2021-03-23 03:29:00
1616470200,54629.03,54637.79,54506.95,54506.95,2.50685136,136884.44633,54604.133503,2021-03-23 03:30:00
1616470260,54559.84,54559.84,54507.63,54528.76,0.61280957,33412.677332,54523.752512,2021-03-23 03:31:00
1616470320,54509.79,54509.79,54441.28,54441.28,0.65108471,35481.426949,54495.868824,2021-03-23 03:32:00
1616470380,54470.88,54478.58,54438.17,54453.78,0.23123019,12590.42742,54449.755978999994,2021-03-23 03:33:00
1616470440,54439.26,54465.94,54438.72,54465.94,0.10993,5985.0040351000025,54443.773629999996,2021-03-23 03:34:00
1616470500,54450.93,54489.99,54426.75,54453.94,0.68108227,37090.640259,54458.384680999996,2021-03-23 03:35:00
1616470560,54441.69,54525.29,54441.69,54525.29,0.19388208,10557.211758,54451.714971,2021-03-23 03:36:00
1616470620,54532.25,54540.07,54504.41,54504.41,1.83326716,99967.08554500001,54529.469423,2021-03-23 03:37:00
1616470680,54526.32,54583.38,54518.99,54583.38,1.76701568,96362.602574,54534.095914,2021-03-23 03:38:00
1616470740,54530.66,54547.36,54515.41,54537.57,0.90952187,49584.320195,54516.908093,2021-03-23 03:39:00
1616470800,54541.96,54559.35,54484.37,54484.37,0.22196791,12104.466423,54532.506175,2021-03-23 03:40:00
1616470860,54484.37,54516.49,54441.21,54516.49,1.32069007,71955.818273,54483.500639,2021-03-23 03:41:00
